pub_date,headline,abstract,keywords,lead_paragraph,date_parsed
2024-12-10 22:24:12+00:00,"{'main': 'A Northern Gaza Hospital Lacks Food and Water for Patients, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gaza Hospital in Dire Need Of the Basics, Officials Say', 'name': None, 'seo': None, 'sub': None}",The health ministry in Gaza said dozens of patients are at risk of death because the Indonesian Hospital does not have enough water and food to keep them alive.,"[{'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Shortages', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Relief and Works Agency', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 13, 'major': 'N'}]","Dozens of wounded patients in a hospital in the northern Gaza Strip are in danger of dying because of a dire absence of basic supplies like food and water, according to local health authorities.",2024-12-10T22:24:12Z
2024-12-12 10:02:57+00:00,"{'main': 'On a Treadmill', 'kicker': 'Picture Prompts', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",What do you think this image is communicating?,[],What do you think this image is saying? How does it relate to or comment on society or current events? Can you relate to it personally? What is your opinion of its message?,2024-12-12T10:02:57Z
2024-12-13 18:33:49+00:00,"{'main': 'What Song Did You Discover, or Rediscover, in 2024?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",We want to know why it resonated with you.,"[{'name': 'subject', 'value': 'internal-reader-callout', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Two Thousand Twenty Four', 'rank': 3, 'major': 'N'}]","In a recent edition of The Amplifier newsletter, Lindsay Zoladz shared the music that shaped her year. She rediscovered a classic from the Smiths thanks to a karaoke party, dug into Neil Young’s back catalog after seeing him in concert, and revisited a Frank Sinatra standard because it reminded her of a cherished trip to Vermont.",2024-12-13T18:33:49Z
2024-12-21 10:00:58+00:00,"{'main': 'The Black Blackface Performer Who History Tries to Forget', 'kicker': 'Critic’s Notebook', 'content_kicker': None, 'print_headline': ' A Big Career, Controversial And Relevant', 'name': None, 'seo': None, 'sub': None}","Bert Williams, the first modern Black entertainment star, was born 150 years ago. The contradictions at the heart of his career are still relevant today.","[{'name': 'persons', 'value': 'Williams, Bert', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Actors and Actresses', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 7, 'major': 'N'}]","In the early 1890s a Black Bahamian immigrant named Bert Williams stepped on a California stage for the first time. He wore white gloves, a kinky-haired wig on his head and had burnt cork smeared on his face. This was his first show as part of a group called the Mastodon Minstrels, and it was his first time in blackface. Once onstage the usually charismatic Williams froze; he couldn’t remember his lines. He finally blurted out, “If I says anything, those folks’ll laugh at me” before running offstage, according to his biographer, Camille F. Forbes. The audience, thinking it was part of the show, responded with uproarious cheering. Williams was appalled; he swore off wearing blackface.",2024-12-21T10:00:58Z
2024-12-06 23:04:31+00:00,"{'main': 'As Jan. 6 Criminal Cases Against Trump Fizzle, Civil Cases Plod Ahead', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Jan. 6 Criminal Cases Against Trump Fizzle, Civil Cases Are Forging Ahead', 'name': None, 'seo': None, 'sub': None}","Donald J. Trump has successfully defeated or impeded many legal challenges against him over the storming of the Capitol, but eight lawsuits on the matter remain in the courts.","[{'name': 'subject', 'value': 'Immunity from Prosecution', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Storming of the US Capitol (Jan, 2021)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Mehta, Amit P', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Smith, Jack (Attorney)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Proud Boys', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Oath Keepers', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 12, 'major': 'N'}]","There have been many efforts, over nearly four years, to hold Donald J. Trump accountable for the attack on the Capitol on Jan. 6, 2021, but almost all of them have been stymied in the end by failure or delay.",2024-12-06T23:04:31Z
2024-12-20 20:34:36+00:00,"{'main': 'When Willie Mays Was Banned From Baseball', 'kicker': None, 'content_kicker': None, 'print_headline': 'Willie Mays', 'name': None, 'seo': None, 'sub': None}","The strange, sad period when the Hall of Famer was exiled from his sport.","[{'name': 'persons', 'value': 'Mays, Willie', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Baseball', 'rank': 2, 'major': 'N'}]","The strange, sad period when the Hall of Famer was exiled from his sport.",2024-12-20T20:34:36Z
2024-12-13 16:45:15+00:00,"{'main': 'How the Wackiest, Most ‘Annoying’ Christmas Song Became a Hit', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Wackiest Christmas Earworm', 'name': None, 'seo': None, 'sub': None}","It started with a novelty songwriter stranded on a snowy night. Decades later, listeners still can’t get his tune, “Grandma Got Run Over By a Reindeer,” out of their heads.","[{'name': 'subject', 'value': 'Country Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Christmas', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Audio Recordings, Downloads and Streaming', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Royalties', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Copyrights and Copyright Violations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Brooks, Randy (Musician)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'Grandma Got Run Over By a Reindeer (Song)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Shropshire, Elmo (1936- )', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trigg, Patsy', 'rank': 10, 'major': 'N'}]","On a cold and snowy night in November 1978, the members of Randy Brooks’s country band, Young Country, found themselves stranded after a gig at the Hyatt Hotel on the Nevada side of Lake Tahoe. The brakes on their van were frozen. With nowhere to go, Mr. Brooks and his bandmates went back inside to watch the next act, a bluegrass group fronted by the husband-and-wife duo of Elmo Shropshire and Patsy Trigg.",2024-12-13T16:45:15Z
2024-12-28 11:00:02+00:00,"{'main': 'Playing to Win: How a First Nation Turned Around Its Fortunes', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Steered by an entrepreneurial chief, Membertou First Nation in Nova Scotia led the largest investment by Indigenous people in Canada’s seafood industry.","[{'name': 'glocations', 'value': 'Canada', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Cape Breton Island (Canada)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Indigenous People', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Entrepreneurship', 'rank': 4, 'major': 'N'}]","The trip through Cape Breton Island, on the northeastern tip of Nova Scotia, promised scenic driving views. The island regularly appears in travel guides for the world’s best road trips, an agent at the airport’s car rental counter told me in September after I landed in Halifax.",2024-12-28T11:00:02Z
2024-12-21 08:00:09+00:00,"{'main': 'How the Founder of a Fruit Jelly Snack Company Spends Her Sundays', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tea and Tennis, and Plenty of Snacks', 'name': None, 'seo': None, 'sub': None}","Sophia Cheng, the founder of Oddball, takes a snack tour around the city, breaks for tennis and wards off the Sunday scaries with Channing Tatum.","[{'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Snack Foods', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Kips Bay (Manhattan, NY)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Chinatown (Manhattan, NY)', 'rank': 5, 'major': 'N'}]","Growing up in Hong Kong and Singapore, Sophia Cheng delighted in snacks from across Asia, which were often made with ingredients like seaweed and dried seafood.",2024-12-21T08:00:09Z
2024-12-29 06:00:08+00:00,"{'main': 'How to Go Back in Time', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': 'The Gift of Traveling Through Time', 'name': None, 'seo': None, 'sub': None}",The diary I kept this past year offers me an express ticket back to beautiful moments I’ve lived.,"[{'name': 'subject', 'value': 'Memory', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Diaries', 'rank': 2, 'major': 'N'}]",Here’s an end-of-2024 quiz: What did you do on April 21? What did you eat for dinner on Oct. 2? Can you name a top headline from Aug. 15?,2024-12-29T06:00:08Z
2024-12-27 10:00:48+00:00,"{'main': '5 Small but Mighty Games You May Have Missed This Year', 'kicker': 'Video Game Reviews', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Explore a clone-filled pandemic, take charge of a newspaper’s recovery or delve into the mind of a 19th-century Russian nun in dialogue with the devil.","[{'name': 'subject', 'value': 'Computer and Video Games', 'rank': 1, 'major': 'N'}]","The dozens of video games The New York Times reviewed this year included anticipated blockbusters (Final Fantasy VII Rebirth, Elden Ring: Shadow of the Erdtree) and smaller gems (Ultros, Neva, Mouthwashing).",2024-12-27T10:00:48Z
2024-12-17 14:58:59+00:00,"{'main': 'Paul Watson, Anti-Whaling Activist, Is Released After 5 Months in Prison', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Mr. Watson was facing extradition to Japan but was released after Denmark decided to reject the extradition request, his lawyer said.","[{'name': 'subject', 'value': 'Whales and Whaling', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Sea Shepherd Conservation Society', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Greenland', 'rank': 3, 'major': 'N'}]","Paul Watson, the prominent anti-whaling activist, was released from custody in Greenland five months after being detained on an international arrest warrant, his lawyer said.",2024-12-17T14:58:59Z
2024-12-13 21:54:35+00:00,"{'main': 'Supreme Court to Hear Challenge to California Tailpipe Emissions Limits', 'kicker': None, 'content_kicker': None, 'print_headline': 'Supreme Court to Hear Case Challenging Limits On California Emissions', 'name': None, 'seo': None, 'sub': None}",The justices agreed to decide whether industry groups have suffered the sort of injury that gave them standing to sue over an unusual waiver.,"[{'name': 'subject', 'value': 'Global Warming', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Fuel Emissions (Transportation)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Air Pollution', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 9, 'major': 'N'}]",The Supreme Court agreed on Friday to consider whether business groups may challenge an unusual federal program that lets California set its own limits on tailpipe emissions to combat climate change.,2024-12-13T21:54:35Z
2024-12-19 15:00:05+00:00,"{'main': 'This Corpse Has Had a Wild Journey. Its Next Stop? Broadway.', 'kicker': None, 'content_kicker': None, 'print_headline': 'This Corpse’s Surreal Journey Is Headed for Broadway', 'name': None, 'seo': None, 'sub': None}","“Dead Outlaw,” a musical about the mummified body of a bandit, will open at the Longacre next spring, following a successful Off Broadway run.","[{'name': 'subject', 'value': 'Theater (Broadway)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater (Off Broadway)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Longacre Theater (Manhattan, NY)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Audible.com', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Moses, Itamar', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Yazbek, David', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Della Penna, Erik', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Cromer, David', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'Dead Outlaw (Play)', 'rank': 9, 'major': 'N'}]","“Dead Outlaw,” a rambunctious musical that tells the hard-to-believe-it’s-true story of a bandit’s corpse that became a spectacle in early-20th-century America, will open on Broadway next spring.",2024-12-19T15:00:05Z
